ID,areaPath,severity,createdDate,environment,resolvedReason,resolvedDate,daysToFix
39025,Superdigital\PJ\Payroll,3 - Medium,2020-10-19T15:44:33.453Z,qa,Fixed and verified,2020-10-22T19:21:21.757Z,3
43542,Superdigital\Cards,3 - Medium,2020-11-12T18:24:30.173Z,production,Fixed,2020-11-12T18:24:43.22Z,0
8267,Superdigital\Payment Account,3 - Medium,2020-02-26T19:49:03.467Z,NA,Fixed,2020-03-06T19:21:58.243Z,7
3211,Clients Channel\Onboarding (OB),4 - Low,2019-12-26T18:13:36.023Z,NA,Fixed,2020-04-07T19:08:17.633Z,73
18477,Superdigital\Payment Account,3 - Medium,2020-06-03T13:48:11.83Z,NA,Fixed and verified,2020-06-18T12:48:23.387Z,11
20750,Clients Channel\Onboarding (OB),4 - Low,2020-06-17T14:48:06.59Z,NA,Fixed,2020-07-21T14:47:28.627Z,24
51546,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-01-05T13:44:47.72Z,development,NA,NA,-1
37619,Clients Channel\Onboarding (OB),2 - High,2020-10-08T20:18:47.45Z,production,Fixed,2020-11-11T17:26:06.7Z,24
50438,Transaction Broker - PIX Brasil,3 - Medium,2020-12-21T16:40:51.517Z,development,Fixed,2021-01-05T19:47:02.55Z,11
1746,Clients Channel\Onboarding (OB),3 - Medium,2019-11-08T21:02:55.287Z,NA,Fixed,2019-11-13T17:29:52.11Z,3
58724,Superdigital\Services\Services - Wakanda,3 - Medium,2021-02-11T19:14:09.847Z,qa,Fixed,2021-02-17T22:04:51.81Z,4
13352,Superdigital\Cards,3 - Medium,2020-04-24T15:53:55.003Z,NA,Fixed and verified,2020-04-24T15:54:39.373Z,0
10505,Superdigital\Cards,3 - Medium,2020-03-25T13:10:31.137Z,NA,Fixed,2020-03-26T22:06:35.913Z,1
51957,Superdigital\Cards\Cards - Posting,3 - Medium,2021-01-07T15:23:57.387Z,development,Fixed and verified,2021-01-07T15:24:03.917Z,0
14479,Superdigital\Cards,3 - Medium,2020-05-04T21:36:08.97Z,NA,Fixed,2020-05-20T14:15:37.9Z,12
9657,Clients Channel\Onboarding (OB),3 - Medium,2020-03-11T20:37:09.3Z,NA,Fixed,2020-03-25T12:37:35.793Z,10
54777,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-01-24T11:33:12.577Z,staging,Fixed,2021-01-25T13:00:52.57Z,0
46267,Superdigital\Payment Account,3 - Medium,2020-11-27T18:36:22.36Z,qa,Fixed,2020-11-27T22:16:49.83Z,0
2974,Business Customer Channels,2 - High,2019-12-16T15:16:18.763Z,NA,Fixed and verified,2020-01-17T03:01:08.52Z,24
9801,Business Customer Channels,2 - High,2020-03-13T16:37:52.11Z,NA,Fixed and verified,2020-03-13T19:46:56.213Z,0
46561,Superdigital\Payment Account,3 - Medium,2020-12-01T14:36:43.327Z,development,Fixed,2020-12-01T20:42:41.63Z,0
28821,Clients Channel\Cash In (CIN),3 - Medium,2020-08-07T17:06:25.94Z,NA,Fixed,2020-08-25T12:56:19.76Z,12
42833,Clients Channel,3 - Medium,2020-11-10T13:52:44.473Z,staging,Fixed,2020-11-10T14:53:27.48Z,0
9070,Superdigital\Payment Account,3 - Medium,2020-03-04T18:17:36.737Z,qa,Fixed,2020-03-24T17:54:50.267Z,14
24965,Superdigital\Cards,3 - Medium,2020-07-13T19:28:04.907Z,NA,Fixed and verified,2020-07-14T14:36:11.027Z,1
52554,Superdigital\Services\Services - La Minuta,3 - Medium,2021-01-11T18:54:37.92Z,staging,Fixed,2021-01-15T20:25:04.25Z,4
49096,Superdigital\Payment Account,3 - Medium,2020-12-15T14:17:00.733Z,qa,Fixed,2020-12-15T14:29:17.753Z,0
23549,Clients Channel\Home (HO),3 - Medium,2020-07-03T14:57:21.043Z,NA,Fixed and verified,2020-07-29T20:23:57.24Z,18
16987,Superdigital\Payment Account,3 - Medium,2020-05-22T18:24:15.953Z,NA,Fixed and verified,2020-05-29T07:03:20.467Z,5
38787,Clients Channel,1 - Critical,2020-10-16T13:26:26.53Z,qa,Fixed,2020-10-16T16:35:47.04Z,0
3146,Clients Channel\Onboarding (OB),3 - Medium,2019-12-23T18:56:08.64Z,NA,Fixed,2020-01-03T12:38:05.227Z,9
20180,Transaction Broker,3 - Medium,2020-06-12T10:51:44.587Z,NA,Fixed,2020-06-29T14:34:25.48Z,11
21596,Clients Channel\Onboarding (OB),3 - Medium,2020-06-22T20:18:05.29Z,NA,Fixed,2020-06-25T12:22:55.11Z,3
57327,Superdigital\PJ\Payroll,3 - Medium,2021-02-05T18:06:22.76Z,qa,Fixed and verified,2021-04-01T12:09:32.287Z,39
15653,Superdigital\Payment Account,3 - Medium,2020-05-13T20:47:42.21Z,NA,Fixed and verified,2020-05-19T18:06:57.737Z,4
52520,Superdigital\Services\Services - La Minuta,1 - Critical,2021-01-11T17:44:46.503Z,staging,Fixed and verified,2021-01-28T19:24:42.35Z,13
53226,Superdigital\Cards,2 - High,2021-01-14T13:46:14.843Z,staging,Fixed,2021-01-15T13:48:48.727Z,1
9648,Clients Channel\Onboarding (OB),2 - High,2020-03-11T20:07:07.19Z,NA,Fixed,2020-03-13T13:06:28.76Z,2
20790,Superdigital\Payment Account,3 - Medium,2020-06-17T17:50:03.357Z,qa,Fixed,2020-06-19T14:39:39.013Z,2
4598,Clients Channel\Onboarding (OB),3 - Medium,2020-01-22T22:01:21.433Z,NA,Fixed,2020-05-11T15:26:30.563Z,78
12576,Superdigital\Cards,3 - Medium,2020-04-15T20:36:13.97Z,NA,Fixed and verified,2020-04-24T14:56:27.3Z,7
58711,Superdigital\Payment Account,3 - Medium,2021-02-11T19:11:38.723Z,qa,NA,NA,-1
36937,Superdigital\Payment Account,3 - Medium,2020-10-05T13:32:45.5Z,development,Fixed,2020-10-08T14:12:01.923Z,3
16200,Clients Channel\Onboarding (OB),4 - Low,2020-05-18T20:37:13.467Z,NA,Obsolete,2020-06-19T19:22:31.583Z,24
46563,Superdigital\Payment Account,3 - Medium,2020-12-01T15:03:52.367Z,development,Fixed,2020-12-01T16:09:53.603Z,0
14269,Superdigital\Cards,3 - Medium,2020-04-30T20:51:26.333Z,NA,Fixed,2020-04-30T20:55:33.22Z,0
59216,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-02-16T14:48:59.383Z,development,Fixed,2021-02-16T14:55:47.753Z,0
3373,global-platform,3 - Medium,2020-01-06T13:48:38.203Z,NA,Fixed,2020-01-07T19:25:10.453Z,1
9695,Superdigital\Payment Account,3 - Medium,2020-03-12T04:58:17.197Z,NA,Fixed,2020-03-20T19:05:38.727Z,6
28826,Clients Channel,3 - Medium,2020-08-07T17:16:12.037Z,NA,Fixed,2020-08-17T13:55:35.577Z,6
28465,Superdigital\Payment Account,3 - Medium,2020-08-05T18:26:41.843Z,NA,Fixed,2020-08-06T12:36:26.64Z,1
4638,Business Customer Channels,3 - Medium,2020-01-23T20:25:28.917Z,NA,Fixed and verified,2020-01-30T14:51:10.993Z,5
63725,Superdigital\Interop\Interop - Blinders,3 - Medium,2021-03-11T20:50:11.84Z,staging,Fixed,2021-03-12T14:09:33.907Z,1
20770,Superdigital\Payment Account,3 - Medium,2020-06-17T16:10:13.64Z,qa,Fixed,2020-06-19T14:38:55.397Z,2
24478,Clients Channel\Onboarding (OB),3 - Medium,2020-07-08T13:01:27.283Z,qa,Fixed,2020-07-14T02:47:22.553Z,4
9711,Clients Channel\Onboarding (OB),3 - Medium,2020-03-12T14:37:26.537Z,NA,Fixed and verified,2020-05-06T14:41:53.923Z,39
23034,Clients Channel\Onboarding (OB),3 - Medium,2020-06-30T17:42:56.707Z,NA,Fixed,2020-07-01T16:18:12.437Z,1
2660,Business Customer Channels,2 - High,2019-12-06T21:19:30.407Z,NA,Fixed and verified,2019-12-09T19:32:53.193Z,1
33555,Clients Channel\Onboarding (OB),3 - Medium,2020-09-10T15:50:05.58Z,qa,Fixed,2020-09-11T12:42:30.377Z,1
59963,Superdigital\Payment Account\Ninjas,3 - Medium,2021-02-19T16:42:54.047Z,development,Fixed,2021-02-26T16:33:50.857Z,5
29178,Clients Channel,3 - Medium,2020-08-12T19:33:09.32Z,NA,Fixed,2020-08-13T21:15:52.057Z,1
3259,Clients Channel\Onboarding (OB),4 - Low,2019-12-30T12:30:14.867Z,NA,Fixed,2019-12-30T13:54:11.933Z,0
62698,Superdigital\Interop\Interop - Blinders,3 - Medium,2021-03-08T15:44:15.683Z,production,Fixed,2021-03-09T21:13:13.08Z,1
5624,Clients Channel\Onboarding (OB),3 - Medium,2020-02-01T18:31:23.477Z,NA,Fixed and verified,2020-03-05T16:01:36.62Z,23
16445,Clients Channel\Onboarding (OB),4 - Low,2020-05-20T13:39:24.53Z,NA,Fixed,2020-05-27T13:45:56.353Z,5
54335,Superdigital\Cards,3 - Medium,2021-01-21T12:21:55.8Z,production,Fixed,2021-01-22T13:27:41.43Z,1
52767,Superdigital\Services\Services - La Minuta,4 - Low,2021-01-12T01:48:02.07Z,staging,Fixed and verified,2021-02-22T12:20:35.87Z,29
17217,Superdigital\Cards,3 - Medium,2020-05-25T21:08:26.13Z,NA,Fixed,2020-05-26T18:50:09.437Z,1
20195,Clients Channel\Onboarding (OB),2 - High,2020-06-12T12:28:31.343Z,NA,Fixed,2020-06-12T19:16:28.333Z,0
3960,Clients Channel\Onboarding (OB),4 - Low,2020-01-16T18:02:41.823Z,NA,Fixed and verified,2020-01-31T20:22:46.027Z,11
29354,Superdigital\Payment Account,3 - Medium,2020-08-14T14:28:44.207Z,NA,Fixed,2020-08-14T22:58:51.367Z,0
22020,Clients Channel\Onboarding (OB),3 - Medium,2020-06-24T14:58:55.337Z,NA,Fixed,2020-06-25T14:28:24Z,1
52289,Superdigital\PJ\Payroll,3 - Medium,2021-01-08T20:31:45.593Z,qa,Fixed,2021-01-11T10:50:05.577Z,1
55592,Superdigital\Services\Services - La Minuta,1 - Critical,2021-01-28T18:21:50.49Z,staging,Cannot Reproduce,2021-02-05T17:58:01.363Z,6
53617,Superdigital\Cards,3 - Medium,2021-01-18T13:49:57.62Z,staging,Fixed,2021-01-18T18:48:40.073Z,0
63505,Superdigital\PJ\Payroll,3 - Medium,2021-03-11T13:09:36.913Z,qa,Fixed,2021-04-10T21:11:32.037Z,22
17651,Clients Channel\Onboarding (OB),4 - Low,2020-05-27T20:39:28.5Z,NA,Fixed,2020-06-16T12:45:23.17Z,14
47932,Clients Channel\Cards (CDS),2 - High,2020-12-08T15:10:22.19Z,staging,Fixed and verified,2020-12-09T02:25:43.89Z,1
16531,Superdigital\Payment Account,3 - Medium,2020-05-20T17:58:36.87Z,NA,Fixed,2020-05-21T12:40:49.84Z,1
20786,Superdigital\Payment Account,3 - Medium,2020-06-17T17:37:29.04Z,qa,Fixed,2020-06-19T14:39:27.143Z,2
6246,Superdigital\Payment Account,2 - High,2020-02-07T16:07:43.5Z,NA,Fixed,2020-02-27T21:14:23.71Z,14
5239,Business Customer Channels,3 - Medium,2020-01-28T20:57:49.047Z,NA,Fixed,2020-02-05T15:10:47.05Z,6
51805,Brazil Migration\Core_Migration,2 - High,2021-01-06T19:32:01.777Z,development,Fixed and verified,2021-01-21T13:40:32.703Z,11
32234,Clients Channel\Cash Out (COUT),3 - Medium,2020-09-01T13:25:48.127Z,qa,Fixed,2020-09-04T14:36:51.82Z,3
64038,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-03-13T17:37:47.563Z,staging,Fixed,2021-03-17T19:26:49.05Z,2
47055,Superdigital\Payment Account,3 - Medium,2020-12-03T13:29:51.337Z,qa,Fixed,2020-12-04T13:23:24.853Z,1
20179,Transaction Broker,3 - Medium,2020-06-12T10:48:08.39Z,NA,Fixed and verified,2020-06-12T17:07:33.85Z,0
47992,Clients Channel\Cards (CDS),3 - Medium,2020-12-09T02:43:54.867Z,staging,Fixed,2020-12-15T17:14:44.17Z,4
7993,Business Customer Channels,3 - Medium,2020-02-20T17:28:41.357Z,NA,Fixed and verified,2020-03-13T14:01:54.333Z,16
35789,Superdigital\Payment Account,3 - Medium,2020-09-25T18:14:10.74Z,qa,Fixed,2020-09-28T20:23:12.047Z,1
35066,Clients Channel\Cash Out (COUT),3 - Medium,2020-09-18T19:17:17.38Z,staging,Fixed,2020-09-22T12:18:47.803Z,2
46237,Superdigital\Payment Account,3 - Medium,2020-11-27T17:04:05.1Z,qa,Fixed,2020-12-03T21:26:32.283Z,4
14392,Superdigital\Cards,3 - Medium,2020-05-04T20:52:02.96Z,NA,Fixed,2020-05-11T18:34:18.847Z,5
67773,Superdigital\Payment Account\Quantum,3 - Medium,2021-03-30T11:54:21.227Z,qa,Fixed,2021-04-05T16:21:59.073Z,4
31620,Clients Channel\Onboarding (OB),4 - Low,2020-08-28T14:18:25.413Z,qa,Fixed and verified,2020-08-31T12:48:19.423Z,1
61323,Superdigital\Cards\Cards - Issuance,3 - Medium,2021-02-26T00:17:29.92Z,production,Fixed,2021-02-26T13:15:08.38Z,0
14287,Superdigital\Payment Account,2 - High,2020-05-04T00:49:27.907Z,qa,Fixed,2020-05-12T15:54:26.14Z,6
35697,Superdigital\Payment Account,3 - Medium,2020-09-25T12:22:07.58Z,development,Fixed and verified,2020-09-25T15:26:40.273Z,0
15997,Clients Channel\Onboarding (OB),3 - Medium,2020-05-15T18:39:30.167Z,NA,Fixed and verified,2020-06-04T13:42:35.81Z,14
48691,Superdigital\Payment Account,3 - Medium,2020-12-11T17:09:10.34Z,qa,Fixed,2020-12-15T12:53:15.203Z,2
45741,Superdigital\PJ\Payroll,3 - Medium,2020-11-25T20:23:57.073Z,qa,Fixed and verified,2020-11-26T19:53:16.13Z,1
61881,Superdigital\Interop\Interop - PIX Brasil,3 - Medium,2021-03-03T02:47:07.053Z,qa,Fixed,2021-03-03T20:41:18.543Z,0
64030,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-03-13T13:55:17.223Z,staging,Fixed,2021-03-16T13:07:50.11Z,1
19564,Superdigital\Payment Account,3 - Medium,2020-06-09T15:49:32.8Z,NA,Fixed,2020-06-10T14:34:35.047Z,1
3208,Clients Channel\Onboarding (OB),4 - Low,2019-12-26T17:32:04.5Z,NA,Fixed,2020-02-12T14:29:59.54Z,34
66324,Superdigital\PJ\Payroll,3 - Medium,2021-03-23T18:05:38.023Z,qa,Fixed,2021-03-31T18:19:57.983Z,6
21564,Clients Channel\Onboarding (OB),3 - Medium,2020-06-22T18:53:19.5Z,NA,Fixed,2020-06-24T12:28:49.393Z,2
6652,Superdigital\Payment Account,3 - Medium,2020-02-12T19:55:42.84Z,qa,Obsolete,2020-09-17T20:05:53.01Z,156
31728,Clients Channel,3 - Medium,2020-08-28T21:33:55.72Z,qa,Fixed,2020-09-03T17:55:43.85Z,4
17660,Clients Channel\Onboarding (OB),4 - Low,2020-05-27T20:54:06.13Z,NA,Fixed,2020-06-23T19:31:39.533Z,19
64204,Superdigital\Payment Account\Pampas,3 - Medium,2021-03-15T19:29:27.293Z,staging,Fixed,2021-03-15T20:00:33.093Z,0
61895,Superdigital\Interop\Interop - Blinders,3 - Medium,2021-03-03T12:07:39.15Z,staging,Fixed and verified,2021-03-22T20:10:35.843Z,13
56833,Superdigital\Payment Account\Pampas,2 - High,2021-02-04T14:23:15.083Z,development,Fixed,2021-02-05T14:02:57.663Z,1
67824,Superdigital\Payment Account\Ninjas,3 - Medium,2021-03-30T15:26:18.263Z,development,Fixed,2021-03-30T16:15:11.503Z,0
4665,Business Customer Channels,3 - Medium,2020-01-24T14:17:16.413Z,NA,Fixed and verified,2020-02-04T20:33:16.46Z,7
9644,Business Customer Channels,3 - Medium,2020-03-11T18:59:25.9Z,NA,Fixed and verified,2020-06-26T22:40:43.987Z,77
58990,Superdigital\PJ\Payroll,3 - Medium,2021-02-12T15:45:02.737Z,qa,Fixed,2021-02-12T16:35:51.21Z,0
63831,Superdigital\Interop\Interop - Blinders,2 - High,2021-03-12T14:35:36.713Z,staging,Fixed,2021-03-31T14:16:29.4Z,13
46122,Clients Channel\Home (HO),3 - Medium,2020-11-26T18:48:18.457Z,staging,Fixed,2021-01-08T14:58:14.427Z,31
52558,Superdigital\Services\Services - La Minuta,3 - Medium,2021-01-11T18:56:17.353Z,staging,Fixed,2021-01-15T20:30:45.14Z,4
60594,Superdigital\Services\Services - Wakanda,3 - Medium,2021-02-23T13:07:55.35Z,qa,Fixed and verified,2021-02-25T12:57:01.233Z,2
62134,Superdigital\Interop\Interop - Blinders,1 - Critical,2021-03-04T19:22:30.123Z,staging,Fixed,2021-03-11T14:12:33.03Z,5
21827,Clients Channel\Onboarding (OB),4 - Low,2020-06-23T14:49:12.95Z,NA,NA,NA,-1
28077,Superdigital\Payment Account,3 - Medium,2020-08-04T00:32:13.37Z,NA,Fixed,2020-08-04T17:14:10.727Z,0
57328,Superdigital\Onboarding\Onboarding - Patomba,2 - High,2021-02-05T18:18:41.12Z,production,NA,NA,-1
54334,Superdigital\Cards,2 - High,2021-01-21T12:20:14.61Z,production,Fixed,2021-01-22T13:27:35.91Z,1
14466,Superdigital\Cards,3 - Medium,2020-05-04T21:24:39.593Z,NA,Fixed,2020-05-14T19:12:15.717Z,8
45699,Superdigital\Payment Account,3 - Medium,2020-11-25T15:55:04.227Z,qa,Fixed,2020-12-03T21:18:18.06Z,6
46437,Superdigital\Payment Account,3 - Medium,2020-11-30T19:49:12.37Z,qa,Fixed,2020-12-01T14:25:23.89Z,1
21011,Superdigital\Payment Account,3 - Medium,2020-06-18T12:04:54.113Z,NA,Fixed,2020-07-02T23:09:27.257Z,10
19779,Clients Channel\Onboarding (OB),3 - Medium,2020-06-10T13:59:40.787Z,NA,Fixed,2020-06-12T19:16:28.333Z,2
28359,Superdigital\Payment Account,2 - High,2020-08-05T15:13:30.973Z,NA,Fixed,2020-08-05T17:42:42.65Z,0
19994,Superdigital\Payment Account,3 - Medium,2020-06-11T16:17:52.477Z,NA,Fixed and verified,2020-06-11T17:59:31.993Z,0
37965,Superdigital\Payment Account,3 - Medium,2020-10-13T18:55:20.647Z,qa,Fixed,2020-10-15T12:25:41.22Z,2
5278,Clients Channel\Onboarding (OB),4 - Low,2020-01-29T01:34:34.537Z,NA,Fixed and verified,2020-06-05T19:47:36.787Z,92
10417,Clients Channel\Cash Out (COUT),3 - Medium,2020-03-20T17:36:56.81Z,qa,Fixed,2020-04-13T13:31:59.883Z,16
4830,global-platform,3 - Medium,2020-01-27T19:17:49.06Z,NA,NA,NA,-1
24966,Superdigital\Cards,3 - Medium,2020-07-13T19:30:45.14Z,NA,Fixed,2020-07-13T21:20:02.753Z,0
45501,Superdigital\Payment Account,3 - Medium,2020-11-24T21:04:12.477Z,qa,Fixed,2020-11-25T20:45:14.837Z,1
12022,Clients Channel\Onboarding (OB),2 - High,2020-04-13T13:17:05.787Z,NA,Deferred,2020-05-18T19:59:36.82Z,25
47620,Clients Channel\Onboarding (OB),3 - Medium,2020-12-04T20:17:19.04Z,production,Fixed,2020-12-04T20:55:35.38Z,0
65856,Brazil Migration\Core_Migration,3 - Medium,2021-03-22T17:49:53.99Z,production,Fixed and verified,2021-03-26T19:21:03.213Z,4
42037,Clients Channel,3 - Medium,2020-11-06T13:26:16.72Z,staging,Fixed and verified,2020-11-13T17:10:41.91Z,5
28591,Clients Channel\Onboarding (OB),3 - Medium,2020-08-06T15:53:05.11Z,NA,Fixed,2020-08-07T19:36:32.633Z,1
14493,Superdigital\Cards,3 - Medium,2020-05-04T21:46:55.327Z,NA,Fixed,2020-05-22T13:50:46.22Z,14
28721,Clients Channel\Home (HO),3 - Medium,2020-08-07T13:21:57.967Z,NA,Fixed,2020-08-12T15:39:47.573Z,3
23386,Clients Channel\Onboarding (OB),3 - Medium,2020-07-02T21:32:11.61Z,NA,Fixed,2020-07-03T16:14:33.68Z,1
5578,Clients Channel\Cash In (CIN),3 - Medium,2020-01-31T18:57:46.687Z,NA,Fixed and verified,2020-02-01T01:14:35.623Z,1
1744,Clients Channel\Onboarding (OB),3 - Medium,2019-11-08T20:37:54.237Z,NA,Fixed and verified,2019-12-30T15:21:46.277Z,36
35507,Superdigital\Payment Account,1 - Critical,2020-09-23T15:16:16.42Z,development,Fixed,2020-10-06T19:20:24.023Z,9
1011,Business Customer Channels,2 - High,2019-10-17T17:05:02.543Z,NA,Fixed and verified,2019-10-24T18:32:46.953Z,5
9697,Superdigital\Payment Account,3 - Medium,2020-03-12T05:30:20.91Z,NA,Fixed,2020-03-24T14:13:21.37Z,8
55200,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-01-26T20:12:42.983Z,staging,Fixed,2021-01-26T21:24:33.84Z,0
37500,Clients Channel\Cash Out (COUT),3 - Medium,2020-10-08T14:23:34.22Z,staging,Fixed and verified,2020-10-08T19:48:35.223Z,0
3788,Clients Channel\Onboarding (OB),4 - Low,2020-01-14T18:54:39.757Z,NA,Fixed,2020-01-20T18:37:07.74Z,4
6333,Clients Channel\Onboarding (OB),2 - High,2020-02-10T13:53:11.14Z,NA,Fixed and verified,2020-06-04T21:04:07.433Z,83
13276,Clients Channel\Onboarding (OB),3 - Medium,2020-04-24T12:22:28.263Z,NA,Fixed and verified,2020-04-28T12:41:46.697Z,2
3263,Clients Channel\Onboarding (OB),4 - Low,2019-12-30T12:51:41.963Z,NA,Fixed,2020-01-13T13:08:55.17Z,10
55205,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-01-26T20:20:02.937Z,staging,Fixed,2021-01-26T21:24:35.343Z,0
25127,Superdigital\Cards,3 - Medium,2020-07-14T18:32:46.587Z,NA,Fixed and verified,2020-07-15T15:54:09.2Z,1
16583,Superdigital\Payment Account,3 - Medium,2020-05-20T20:51:12.233Z,NA,Fixed,2020-05-21T14:52:40.043Z,1
64084,Superdigital\PJ\Onboarding,3 - Medium,2021-03-15T12:42:42.247Z,qa,NA,NA,-1
13264,Superdigital\Cards,3 - Medium,2020-04-23T20:48:45.467Z,NA,Fixed and verified,2020-04-24T14:55:18.407Z,1
49278,Superdigital\Payment Account,3 - Medium,2020-12-16T14:25:40.417Z,qa,Fixed,2020-12-18T15:06:00.137Z,2
58159,Superdigital\Services\Services - La Minuta,1 - Critical,2021-02-09T15:02:37.13Z,staging,Fixed and verified,2021-03-22T13:03:31.413Z,29
66602,Superdigital\Payment Account\Ninjas,3 - Medium,2021-03-24T16:07:46.22Z,production,Fixed,2021-03-24T16:43:16.713Z,0
56498,Superdigital\PJ\Payroll,3 - Medium,2021-02-03T12:54:49.803Z,qa,Fixed,2021-02-05T13:46:21.16Z,2
44226,Superdigital\Payment Account,3 - Medium,2020-11-18T15:55:30.697Z,qa,Cannot Reproduce,2020-11-19T20:23:43.93Z,1
46124,Superdigital\Interop\Interop - Blinders,3 - Medium,2020-11-26T18:49:33.207Z,staging,Fixed,2021-03-30T22:29:55.617Z,88
47560,Clients Channel\Home (HO),4 - Low,2020-12-04T13:33:47.35Z,production,Fixed,2020-12-04T13:34:02.97Z,0
65172,Superdigital\Payment Account\Ninjas,3 - Medium,2021-03-19T00:59:18.13Z,development,Fixed,2021-03-19T01:23:01.227Z,0
14506,Superdigital\Cards,3 - Medium,2020-05-04T22:10:21.807Z,NA,Fixed,2020-05-07T15:48:44.24Z,3
21561,Superdigital\Payment Account,3 - Medium,2020-06-22T18:48:57.267Z,NA,Fixed,2020-06-24T16:08:54.817Z,2
21004,Superdigital\Payment Account,3 - Medium,2020-06-18T11:54:40.43Z,NA,Fixed,2020-06-23T14:10:07.967Z,3
63855,Superdigital\Interop\Interop - Blinders,3 - Medium,2021-03-12T14:57:43.827Z,staging,NA,NA,-1
51312,Transaction Broker\Valhalla,1 - Critical,2020-12-30T19:14:39.753Z,staging,Fixed,2021-01-07T14:26:21.653Z,6
1175,Business Customer Channels,3 - Medium,2019-10-25T15:23:31.003Z,NA,NA,NA,-1
24583,Superdigital\Payment Account,3 - Medium,2020-07-08T20:07:52.317Z,NA,Fixed,2020-07-13T17:18:20.65Z,3
12886,Clients Channel\Onboarding (OB),4 - Low,2020-04-17T19:50:43.317Z,NA,Fixed and verified,2020-06-23T01:48:34.813Z,47
27161,Clients Channel,3 - Medium,2020-07-29T13:27:38.43Z,NA,Fixed and verified,2020-07-29T14:58:57.13Z,0
56851,Superdigital\PJ\Payroll,3 - Medium,2021-02-04T14:49:59.987Z,development,Fixed and verified,2021-02-05T17:51:58.967Z,1
14396,Superdigital\Cards,3 - Medium,2020-05-04T20:56:05.443Z,NA,Fixed,2020-05-12T13:27:13.94Z,6
14107,Superdigital\Cards,3 - Medium,2020-04-29T19:51:50.973Z,NA,Fixed,2020-05-21T19:36:56.537Z,16
50990,Brazil Migration\Core_Migration,3 - Medium,2020-12-28T16:06:12.417Z,development,Fixed,2020-12-30T15:23:41.813Z,2
11900,Superdigital\Cards,2 - High,2020-04-09T17:46:10.49Z,NA,Fixed and verified,2020-04-15T22:54:14.28Z,4
17214,Superdigital\Cards,3 - Medium,2020-05-25T20:31:05.92Z,NA,Fixed,2020-06-04T18:28:06.083Z,8
62272,Superdigital\Interop\Interop - Blinders,3 - Medium,2021-03-05T15:55:51.353Z,staging,Fixed,2021-03-09T13:13:20.067Z,2
24910,Superdigital\Payment Account,4 - Low,2020-07-13T16:37:48.89Z,NA,Fixed and verified,2020-07-14T12:36:10.92Z,1
54371,Superdigital\Payment Account\Ninjas,3 - Medium,2021-01-21T14:27:55.067Z,development,Fixed,2021-01-21T14:44:05.807Z,0
43366,Client Support,2 - High,2020-11-11T19:25:28.01Z,production,Fixed and verified,2021-01-19T19:14:38.88Z,49
8977,Clients Channel\Onboarding (OB),2 - High,2020-03-03T21:02:37.817Z,NA,Fixed and verified,2020-03-13T13:34:33.203Z,8
30860,Superdigital\Payment Account,3 - Medium,2020-08-24T18:40:47.8Z,NA,Fixed,2020-08-27T12:59:31.67Z,3
53424,Superdigital\Cards,3 - Medium,2021-01-15T13:20:07.697Z,staging,Fixed,2021-01-19T14:13:26.807Z,2
9201,Product Engineering,3 - Medium,2020-03-05T18:28:13.35Z,development,Fixed and verified,2020-09-16T20:02:03Z,139
11370,Superdigital\Payment Account,2 - High,2020-04-03T12:52:40.867Z,NA,Obsolete,2020-07-24T17:55:55.33Z,80
53609,Superdigital\Cards,3 - Medium,2021-01-18T13:26:40.66Z,staging,Fixed,2021-01-19T17:03:51.8Z,1
8940,Superdigital\Payment Account,1 - Critical,2020-03-03T19:54:55.937Z,NA,Fixed,2020-03-10T15:55:33.133Z,5
17215,Superdigital\Cards,3 - Medium,2020-05-25T20:40:45.067Z,NA,Fixed,2020-05-25T20:47:53.703Z,0
21013,Superdigital\Payment Account,3 - Medium,2020-06-18T12:07:35.347Z,NA,Fixed,2020-06-22T22:00:43.14Z,2
